,index,channel_subCount,channel_viewCount,title_on_youtube,up_time,log_view,y
2359,2359,27323,31491758,ya no quiero (en vivo),67,6.833031732786201,0
2360,2360,348499,229791089,hoorosh band - mah pishooni,284,15.302763435142822,0
2361,2361,788,144857,impi,1429,7.2875606403097235,0
2362,2362,109183,24248151,marc broussard - these arms of mine (otis redding cover),774,15.106319098855964,0
2363,2363,170223,122879535,celtic thunder - caledonia,3779,15.382763464066077,0
2364,2364,18,26988,the 12 days of christmas,1704,7.158513997329321,0
2365,2365,5768,7749990,sia - don't bring me down (live audio),1330,10.140612901370757,0
2366,2366,9172351,7288648388,romeo santos - el amigo (audio) ft. julio iglesias,514,15.7124910831261,0
2367,2367,27,12930,the immortal intro - michael jackson,2312,9.39623885726048,0
2368,2368,16,93103,lesson 36: sentences & phrases – internet,1493,5.209486152841421,0
2369,2369,166,9641,what love remains,690,4.7535901911063645,0
2370,2370,3407,4545161,britney spears - i'm so curious,2172,10.243631611189063,0
2371,2371,45358,20419506,some hearts,1502,12.209855481575394,0
2372,2372,532,273822,what you say,1500,8.19891444498699,0
2373,2373,12957,1822049,"fran dance (live from konserthuset, stockholm)",270,6.169610732491456,0
2374,2374,195,163853,sunflower soul,319,8.241703159729818,0
2375,2375,652,211657,break north,1132,7.827639546366422,0
2376,2376,14012149,10851861556,"j. balvin, jeon, anitta - machika (dillon francis remix / audio)",262,13.60899671339661,0
2377,2377,142865,49750689,velvetears - sheet forts (ft. omenxiii) [prod. oilcolor],574,10.615799902357084,0
2378,2378,97637,76609712,la muralla verde (versión sinfónico [versión corta]),1116,15.367068690554168,0
2379,2379,706601,647507334,billie eilish - bitches broken hearts (audio),262,16.4602097281388,0
2380,2380,38228,24813569,freddie gibbs & madlib - supplier (official) - piñata,1641,12.640685468158656,0
2381,2381,283,22138,vogue (short edit),193,4.875197323201151,0
2382,2382,126953,24617792,solita,1395,7.946263643580541,0
2383,2383,15352,20337330,queen - bicycle race,814,9.84659969032908,0
2384,2384,74193,12960329,seduces me,618,10.284352543776059,0
2385,2385,40488,26577405,"makam nikriz üsul berevsân (turquie, mss. de kantemiroglu)",1395,5.236441962829949,0
2386,2386,1912,515775,street wave,691,7.923348211930154,0
2387,2387,7,2188,i thought you were the one,109,4.30406509320417,0
2388,2388,505,197021,"chatham county line - ""you are my light"" (official audio)",832,8.994172434398399,0
2389,2389,36026,39493473,plazos traicioneros,1459,8.451053388911692,0
2390,2390,63979,34576252,bye baby (explicit),676,11.053869688688987,0
2391,2391,40187,18753966,get it right,640,9.266342562091468,0
2392,2392,1351,917207,back again,1419,9.20623194393164,0
2393,2393,74193,12960329,declaration of love,618,9.474088294132333,0
2394,2394,693,517019,so sentimental,1004,8.66319648553608,0
2395,2395,41474,24260430,te creía todito,235,11.989538454196522,0
2396,2396,370,3818654,easy,1574,8.344505083590521,0
2397,2397,1243,308823,got your back,1065,9.78052864513568,0
2398,2398,3567,934976,taylor swift - i want you back (speak now world tour live) audio official,873,9.149634496858788,0
2399,2399,4141136,2743619040,dimitri vegas & like mike - stay a while (ummet ozcan remix),861,12.555020310803167,0
2400,2400,9563,12392053,leaving california - maroon 5 (lyrics + audio hd),1571,14.058924078333883,0
2401,2401,34578,23413405,back staba,1502,7.416979621381154,0
2402,2402,72,12168,skull kid,1138,5.181783550292085,0
2403,2403,484,196202,king of my world,1251,7.682943169878292,0
2404,2404,4,1471,look at you,678,4.356708826689592,0
2405,2405,306,94816,karma,370,7.713784616598755,0
2406,2406,130147,38200910,sombra de ti,1500,12.173518461608822,0
2407,2407,3036,765954,invisible gangsta,1447,9.300820725104558,0
2408,2408,4293,953676,european vacation,605,10.451377720438934,0
2409,2409,857,362426,you give me worms,691,7.422373700986824,0
2410,2410,10022,2365533,quien contra mi,151,11.41601801020116,0
2411,2411,21350,10783932,my funny valentine,508,9.906532910722088,0
2412,2412,1332,1362554,seether - against the wall,568,9.226508953137767,0
2413,2413,5,782,flexin',670,4.0943445622221,0
2414,2414,4867,2496387,pass me by,498,8.738575192110787,0
2415,2415,131,60934,fine fine fine,1046,7.755767170102998,0
2416,2416,14944,2610900,"""p"" is still free",1478,10.325645883585953,0
2417,2417,7934,8661923,garnet mimms - looking for you,3240,10.124789408970967,0
2418,2418,124,43044,happy and you know it,283,7.59337419312129,0
2419,2419,833,158914,testify,1129,7.673223121121708,0
2420,2420,262,487529,rihanna - (joe bermudez chico club),2686,6.137727054086234,0
2421,2421,4400,310165,i'm scared,665,5.043425116919247,0
2422,2422,4327,257238,de ti enamorado,207,10.074706030985418,0
2423,2423,22,464,in your soul,999,0.0,0
2424,2424,7,1386,jenny 3003,1751,3.871201010907891,0
2425,2425,187,67036,give it up,1179,6.405228458030842,0
2426,2426,36784,44451061,curtis mayfield - if there's a hell below we're all going to go,2752,14.074684353679315,0
2427,2427,51,83329,aloha pumehana - darlene ahuna,2346,8.263332667439967,0
2428,2428,1322358,829314702,calum scott - hotel room (audio),283,13.675682813424201,0
2429,2429,16478,8813067,it goes,1388,10.035567892893337,0
2430,2430,149705,45662806,omb peezy and sherwood marty - i'm the shit [official audio],327,7.894318063841624,0
2431,2431,207,71595,come fly away,508,5.459585514144159,0
2432,2432,100,3366,"3 solterones, ven",1488,3.784189633918261,0
2433,2433,469,279125,yerushalayim shel zahav │ maurice sklar,1839,11.374054125890195,0
2434,2434,5019,2086522,extended beat,691,8.81314100828505,0
2435,2435,707,1811533,gillian welch - time (the revelator),2626,13.581124040704017,0
2436,2436,1944,2531698,el gallito,920,6.688354713946762,0
2437,2437,18739,49986370,joe cocker - with a little help from my friends,4426,17.144068212150692,0
2438,2438,3212,93446,follow you home (remastered),957,7.010311867307229,0
2439,2439,254,122991,march on electric children!,1581,6.848005274576363,0
2440,2440,807,126967,why i'm talking to you,1502,6.380122536899765,0
2441,2441,2925,3074786,oh maggie,722,11.363438891269848,0
2442,2442,11610,13364115,david allan coe - face to face,2614,10.936672035881783,0
2443,2443,7130218,2213731167,karma fields - build the cities (feat. kerli) [monstercat official music video],1386,14.482614539302181,0
2444,2444,1563,2437429,michael jackson - love is here and now you're gone,3564,12.301028217013855,0
2445,2445,0,6772329,5 seconds of summer - more,184,11.486417205089433,0
2446,2446,14,2747,slo bibble,871,0.6931471805599453,0
2447,2447,11601,4470679,pa' pasar el rato,158,10.205331372394003,0
2448,2448,283,22138,lalala girl (short version),678,6.0330862217988015,0
2449,2449,29329,19567751,pnau - please forgive me,403,11.143570467874122,0
2450,2450,12116,1270567,dirty projectors - up in hudson (official audio),698,12.628575123222639,0
2451,2451,997638,435045933,regina spektor - the light - later… with jools holland - bbc two,783,10.522126680921012,0
2452,2452,62941,26918999,reset the night,193,9.52850315168155,0
2453,2453,459,68131,ab incidental no. 1,1168,5.278114659230517,0
2454,2454,1174,5465923,nirvana - plateau,3628,15.415193040550772,0
2455,2455,260842,133875238,protoje - lessons (official audio) || a matter of time,171,12.832895711729392,0
2456,2456,0,453,car accident,1420,6.118097198041348,0
2457,2457,73,38443,monday afternoon,690,5.236441962829949,0
2458,2458,218,45104,brand new heartache,1479,5.308267697401205,0
2459,2459,12,21928,one conception,1488,5.5053315359323625,0
2460,2460,1438,4250334,tu maquinita,1499,9.97501720367505,0
2461,2461,929774,629633205,banda cana verde  -  chiquilla,1625,8.091933455979893,0
2462,2462,101,17306,neuron,781,5.365976015021851,0
2463,2463,3772,2227550,tiger mountain peasant song,39,7.485491608030754,0
2464,2464,174,77600,honomuni,1296,8.321421586897879,0
2465,2465,29,14107,highway robbery,118,5.786897381366708,0
2466,2466,14959,2447325,fyfe - conversations,2027,10.889173741515435,0
2467,2467,13,16364,little bad girl (fedde le grand remix) - david guetta feat taio cruz & ludacris,2728,9.323490469908839,0
2468,2468,497,83692,red label,1427,7.513709247839705,0
2469,2469,346993,63866603,sabrina claudio - control (official audio),124,12.696277107091671,0
2470,2470,12380061,7875254995,"the chainsmokers, xylø - setting fires (boxinlion remix - pseudo video)",724,12.597800494749244,0
2471,2471,756,103026,fonk stroll,1434,5.981414211254481,0
2472,2472,1268,1112027,guest list,691,6.591673732008658,0
2473,2473,211138,140729461,buena vista social club - veinte anos,1601,13.749282076314175,0
2474,2474,48306,68861041,george strait - famous last words of a fool,2707,14.12753932952672,0
2475,2475,0,971,the final countdown,560,4.174387269895637,0
2476,2476,2015,4712931,captain beefheart - the clouds are full of wine (not whiskey or rye),2848,8.452547997922705,0
2477,2477,37515,25643635,shake your (siege extended mix),186,6.234410725718371,0
2478,2478,3710,2171095,breakthrough starshot,60,10.384369299929046,0
2479,2479,55,30428,beastmode,115,8.629807335785372,0
2480,2480,132,56256,punk junkies from new york,1287,4.672828834461906,0
2481,2481,930,135949,ode from joyce,441,7.611347717403621,0
2482,2482,92,74675,someone's trippin',1464,7.079184394609668,0
2483,2483,169,28435,falcons & b. lewis - fantasy ft. p-lo,74,8.915432254432663,0
2484,2484,82756,150469725,bob marley & the wailers -- guiltiness,3783,13.752167055840301,0
2485,2485,11654,1321487,tannergaard - sundance [sosumi records],1244,9.128153700988236,0
2486,2486,4106560,1995094792,"metallica: battery (live in nagoya, japan - november 17, 1986)",437,12.701000567843359,0
2487,2487,13454,2963332,sunshine (edited),667,8.685584842676693,0
2488,2488,2503,1192528,in the rain - keith sweat - live at the howard theatre,1333,10.41081707204541,0
2489,2489,8403,9180456,"wildflowers--tom petty (wmg)  (gone to a ""higher place"" rip 2017) ♥",3361,15.248230623453708,0
2490,2490,1183,199787,d'amore non parliamo più,1500,7.1891677384203225,0
2491,2491,355128,513619168,luke combs - this one's for you (audio),563,15.570256742541723,0
2492,2492,35,4216,twenty-2-life,292,6.267200548541362,0
2493,2493,99,11895,you're still on my mind,1289,4.762173934797756,0
2494,2494,44275,15354456,ain't nothing like the real thing,630,6.679599185844383,0
2495,2495,295768,41674141,dices (who says - spanish version),1168,9.44295889365291,0
2496,2496,1796386,473615050,nobody's business,690,12.762460371733217,0
2497,2497,68060,54394353,dolly parton - makin' fun ain't funny (audio),444,8.915432254432663,0
2498,2498,7130218,2213731167,candyland & ricci - touch me [monstercat release],826,13.323642433232326,0
2499,2499,321,204532,down the road,844,7.43307534889858,0
2500,2500,526,274538,handmics killed country music,906,7.653969180478774,0
2501,2501,20,8804,ripping down,1185,5.236441962829949,0
2502,2502,81019,37776863,pape fall & l'african salsa - teungueth,770,10.914597434588382,0
2503,2503,55,12370,little ivy,394,5.049856007249537,0
2504,2504,15720,5493728,bridge over troubled water,458,8.958797346140274,0
2505,2505,1232,262225,darkside,249,9.406975663409597,0
2506,2506,4867,2496387,compton zoo,497,9.067047202149707,0
2507,2507,122724,61861005,matt maher - won't let me down (official audio),444,11.099196303443602,0
2508,2508,108941,17070312,burn (mat zo remix),691,7.063903961472068,0
2509,2509,15120,5337793,tu che m’hai preso il cuor,39,9.256078263650036,0
2510,2510,479,17662,green light,620,5.8971538676367405,0
2511,2511,96,192664,mogli - earth,421,10.616192232311604,0
2512,2512,882372,514103711,a$ap ferg - what do you do (audio) ft. nav,486,14.820333642890649,0
2513,2513,2136,1521765,i'm going down,677,10.19200677448047,0
2514,2514,16,3794,tangled up in you,157,5.5053315359323625,0
2515,2515,50028,27826830,second sun (mirco de govia remix),451,2.0794415416798357,0
2516,2516,408,137829,lobo domesticado,1500,8.18646442942209,0
2517,2517,1582,489727,bad case of the sundays,466,8.315566483564277,0
2518,2518,117617,30941651,mod sun - beautiful problem ft. gnash & maty noyes (official audio),675,12.650803337579783,0
2519,2519,1279,433665,mi noche,85,6.980075940561763,0
2520,2520,28277,2633093,pignoise - al pisar (audio),2181,9.74537068443899,0
2521,2521,62618,90285704,yo que no vivo sin ti,1371,13.19728715955171,0
2522,2522,2636532,102548219,kelly clarkson - move you [nashville sessions],444,13.356402555213222,0
2523,2523,93,20803,it'll be ok,1566,6.300785794663244,0
2524,2524,3263,682240,"the soul rebels ft consequence & jarobi (of a tribe called quest) - ""the killing season""",565,7.20414929203594,0
2525,2525,2249,449882,when she passed by (feat. allison moorer),1383,8.438149984075784,0
2526,2526,5515979,4126314889,"[comeback stage] exo  - ooh la la la, 엑소 - 닿은 순간 show music core 20181103",44,13.666209765066304,0
2527,2527,895907,329436371,"dastaan-e-ishq, ali zafar",3459,15.501466079899894,0
2528,2528,1017000,573532960,moneybagg yo - 7even (reset),45,13.345303708070622,0
2529,2529,1780,111535,intro el rey david,476,8.39931015075952,0
2530,2530,3100,3696622,bandida,691,7.652545692693921,0
2531,2531,35108,35927307,red intro,691,12.549555961282456,0
2532,2532,19410,1639194,pase la noche fumando,1782,8.855663430700124,0
2533,2533,48,15316,dead dog boogie,672,3.9318256327243257,0
2534,2534,533318,542074609,bomba estéreo - química (dance with me)[audio] ft. balkan beat box,493,13.675481529924914,0
2535,2535,3240,770514,on that brownsville sh*t,277,9.112617283447568,0
2536,2536,12454,9414969,roger mas - tema d'isàrnia (single oficial),1277,6.945051063725834,0
2537,2537,7296,9228873,a tribe called quest - lyrics to go,2071,12.750154112547024,0
2538,2538,30952,37474326,f.u.b.u.,809,15.04864266726762,0
2539,2539,236876,151728411,keak da sneak - withdrawl (intro) (audio),409,9.669598979685738,0
2540,2540,73717,105249243,up in here,626,13.131085231216199,0
2541,2541,3272,318292,no soy el aire,1342,8.225770799348734,0
2542,2542,7950,8274284,like sugar,1168,10.114963298982655,0
2543,2543,554810,358687511,"chris cornell ""nothing compares 2 u"" prince cover live @ siriusxm // lithium",1182,17.75120829226122,0
2544,2544,92,42304,"don't, just don't",893,6.570882962339584,0
2545,2545,10841,12516040,just another day,1494,10.408254861718154,0
2546,2546,198795,64796542,oliver smith - endorphin,766,11.809631696936625,0
2547,2547,3620,1237065,it don't matter to the sun,690,4.812184355372417,0
2548,2548,26110,32919670,elliott smith - no name no. 5 (from either/or),1657,12.134904194900493,0
2549,2549,16,22487,"there, between",639,5.017279836814924,0
2550,2550,12678648,7517875002,chris brown - sensei (official audio) ft. a1,412,14.570734012066612,0
2551,2551,179,117055,prince - when you were mine,264,11.531776659405516,0
2552,2552,1,451,rise up dem,693,5.043425116919247,0
2553,2553,2457,1123623,derailed,314,8.485702524324866,0
2554,2554,748535,188947950,marron - nothing’s the same without you | sofar nyc,580,6.375024819828097,0
2555,2555,55077,48124836,max romeo & the upsetters - smile out of style,2612,9.054154288786854,0
2556,2556,1293725,368932828,thimlife - you're my life (feat. julia lauber),531,11.555611321420164,0
2557,2557,3,21984,por tanto amarte,1752,5.8805329864007,0
2558,2558,921,77481,natt,558,6.810142450115136,0
2559,2559,1577,1671971,rod stewart - reason to believe (unplugged hd),1691,13.628261279870015,0
2560,2560,2429190,1025280059,russ - no turning back (official audio),591,13.648574829933048,0
2561,2561,29291,61715025,muirsheen durkin (1968),4312,13.605558366817728,0
2562,2562,119,39717,sunrise serenade,1499,5.476463551931511,0
